PERMNO,date,TICKER,CUSIP,RET
64899,07/31/2018,STZ,21036P20,-0.049623
64899,08/31/2018,STZ,21036P20,-0.003943
64899,09/28/2018,STZ,21036P20,0.056082
64899,10/31/2018,STZ,21036P20,-0.086067
64899,11/30/2018,STZ,21036P20,-0.018666
64899,12/31/2018,STZ,21036P20,-0.18092
64899,01/31/2019,STZ,21036P20,0.076835
64899,02/28/2019,STZ,21036P20,-0.011776
64899,03/29/2019,STZ,21036P20,0.02723
64899,04/30/2019,STZ,21036P20,0.211464
64899,05/31/2019,STZ,21036P20,-0.164575
64899,06/28/2019,STZ,21036P20,0.128208
64899,07/31/2019,STZ,21036P20,-0.003393
64899,08/30/2019,STZ,21036P20,0.027927
64899,09/30/2019,STZ,21036P20,0.017446
64899,10/31/2019,STZ,21036P20,-0.081047
64899,11/29/2019,STZ,21036P20,-0.022323
64899,12/31/2019,STZ,21036P20,0.014352
64899,01/31/2020,STZ,21036P20,-0.002495
64899,02/28/2020,STZ,21036P20,-0.104721
64899,03/31/2020,STZ,21036P20,-0.11441
64899,04/30/2020,STZ,21036P20,0.112243
64899,05/29/2020,STZ,21036P20,0.048824
64899,06/30/2020,STZ,21036P20,0.009231
64899,07/31/2020,STZ,21036P20,0.017089
64899,08/31/2020,STZ,21036P20,0.044063
64899,09/30/2020,STZ,21036P20,0.034825
64899,10/30/2020,STZ,21036P20,-0.135318
64899,11/30/2020,STZ,21036P20,0.252991
64899,12/31/2020,STZ,21036P20,0.063831
64899,01/29/2021,STZ,21036P20,-0.032873
64899,02/26/2021,STZ,21036P20,0.019211
64899,03/31/2021,STZ,21036P20,0.065077
64899,04/30/2021,STZ,21036P20,0.046767
64899,05/28/2021,STZ,21036P20,0.004141
64899,06/30/2021,STZ,21036P20,-0.022363
64899,07/30/2021,STZ,21036P20,-0.058822
64899,08/31/2021,STZ,21036P20,-0.037653
64899,09/30/2021,STZ,21036P20,-0.001554
64899,10/29/2021,STZ,21036P20,0.019692
64899,11/30/2021,STZ,21036P20,0.044453
64899,12/31/2021,STZ,21036P20,0.117256
64936,01/31/2011,D,25746U10,0.019195
64936,02/28/2011,D,25746U10,0.048002
64936,03/31/2011,D,25746U10,-0.009588
64936,04/29/2011,D,25746U10,0.038479
64936,05/31/2011,D,25746U10,0.038615
64936,06/30/2011,D,25746U10,0.011526
64936,07/29/2011,D,25746U10,0.003729
64936,08/31/2011,D,25746U10,0.016151
64936,09/30/2011,D,25746U10,0.04165
64936,10/31/2011,D,25746U10,0.016151
64936,11/30/2011,D,25746U10,0.010128
64936,12/30/2011,D,25746U10,0.028284
64936,01/31/2012,D,25746U10,-0.057272
64936,02/29/2012,D,25746U10,0.019135
64936,03/30/2012,D,25746U10,0.014662
64936,04/30/2012,D,25746U10,0.019137
64936,05/31/2012,D,25746U10,0.007616
64936,06/29/2012,D,25746U10,0.037265
64936,07/31/2012,D,25746U10,0.005741
64936,08/31/2012,D,25746U10,-0.023983
64936,09/28/2012,D,25746U10,0.008765
64936,10/31/2012,D,25746U10,-0.003022
64936,11/30/2012,D,25746U10,-0.021646
64936,12/31/2012,D,25746U10,0.0135
64936,01/31/2013,D,25746U10,0.044595
64936,02/28/2013,D,25746U10,0.045324
64936,03/28/2013,D,25746U10,0.038929
64936,04/30/2013,D,25746U10,0.060158
64936,05/31/2013,D,25746U10,-0.083171
64936,06/28/2013,D,25746U10,0.014721
64936,07/31/2013,D,25746U10,0.043823
64936,08/30/2013,D,25746U10,-0.016186
64936,09/30/2013,D,25746U10,0.08042
64936,10/31/2013,D,25746U10,0.020327
64936,11/29/2013,D,25746U10,0.018196
64936,12/31/2013,D,25746U10,0.005277
64936,01/31/2014,D,25746U10,0.049776
64936,02/28/2014,D,25746U10,0.030776
64936,03/31/2014,D,25746U10,0.022911
64936,04/30/2014,D,25746U10,0.021834
64936,05/30/2014,D,25746U10,-0.041081
64936,06/30/2014,D,25746U10,0.037123
64936,07/31/2014,D,25746U10,-0.054251
64936,08/29/2014,D,25746U10,0.047014
64936,09/30/2014,D,25746U10,-0.016092
64936,10/31/2014,D,25746U10,0.031987
64936,11/28/2014,D,25746U10,0.025947
64936,12/31/2014,D,25746U10,0.059959
64936,01/30/2015,D,25746U10,-0.00013
64936,02/27/2015,D,25746U10,-0.054006
64936,03/31/2015,D,25746U10,-0.016923
64936,04/30/2015,D,25746U10,0.011429
64936,05/29/2015,D,25746U10,-0.00715
64936,06/30/2015,D,25746U10,-0.051758
64936,07/31/2015,D,25746U10,0.07223
64936,08/31/2015,D,25746U10,-0.018166
64936,09/30/2015,D,25746U10,0.009032
64936,10/30/2015,D,25746U10,0.014919
64936,11/30/2015,D,25746U10,-0.047774
64936,12/31/2015,D,25746U10,0.004008
64936,01/29/2016,D,25746U10,0.066972
64936,02/29/2016,D,25746U10,-0.031176
64936,03/31/2016,D,25746U10,0.084382
64936,04/29/2016,D,25746U10,-0.048589
64936,05/31/2016,D,25746U10,0.010914
64936,06/30/2016,D,25746U10,0.088305
64936,07/29/2016,D,25746U10,0.001155
64936,08/31/2016,D,25746U10,-0.040502
64936,09/30/2016,D,25746U10,0.001483
64936,10/31/2016,D,25746U10,0.012522
64936,11/30/2016,D,25746U10,-0.01609
64936,12/30/2016,D,25746U10,0.045027
64936,01/31/2017,D,25746U10,-0.004047
64936,02/28/2017,D,25746U10,0.017829
64936,03/31/2017,D,25746U10,0.008823
64936,04/28/2017,D,25746U10,-0.001805
64936,05/31/2017,D,25746U10,0.052886
64936,06/30/2017,D,25746U10,-0.051257
64936,07/31/2017,D,25746U10,0.007177
64936,08/31/2017,D,25746U10,0.030383
64936,09/29/2017,D,25746U10,-0.023359
64936,10/31/2017,D,25746U10,0.054725
64936,11/30/2017,D,25746U10,0.04634
64936,12/29/2017,D,25746U10,-0.036491
64936,01/31/2018,D,25746U10,-0.056995
64936,02/28/2018,D,25746U10,-0.031005
64936,03/29/2018,D,25746U10,-0.078372
64936,04/30/2018,D,25746U10,-0.012902
64936,05/31/2018,D,25746U10,-0.023062
64936,06/29/2018,D,25746U10,0.062159
64936,07/31/2018,D,25746U10,0.051775
64936,08/31/2018,D,25746U10,-0.013108
64936,09/28/2018,D,25746U10,0.004875
64936,10/31/2018,D,25746U10,0.016221
64936,11/30/2018,D,25746U10,0.043125
64936,12/31/2018,D,25746U10,-0.029597
64936,01/31/2019,D,25746U10,-0.017073
64936,02/28/2019,D,25746U10,0.067874
64936,03/29/2019,D,25746U10,0.034688
64936,04/30/2019,D,25746U10,0.015784
64936,05/31/2019,D,25746U10,-0.034545
64936,06/28/2019,D,25746U10,0.040669
64936,07/31/2019,D,25746U10,-0.039188
64936,08/30/2019,D,25746U10,0.044959
64936,09/30/2019,D,25746U10,0.055745
64936,10/31/2019,D,25746U10,0.018633
64936,11/29/2019,D,25746U10,0.006784
64936,12/31/2019,D,25746U10,0.00755
64936,01/31/2020,D,25746U10,0.035378
64936,02/28/2020,D,25746U10,-0.077318
64936,03/31/2020,D,25746U10,-0.076618
64936,04/30/2020,D,25746U10,0.06843
64936,05/29/2020,D,25746U10,0.102165
64936,06/30/2020,D,25746U10,-0.033996
64936,07/31/2020,D,25746U10,-0.001848
64936,08/31/2020,D,25746U10,-0.031963
64936,09/30/2020,D,25746U10,0.01823
64936,10/30/2020,D,25746U10,0.017864
64936,11/30/2020,D,25746U10,-0.023027
64936,12/31/2020,D,25746U10,-0.03389
64936,01/29/2021,D,25746U10,-0.030718
64936,02/26/2021,D,25746U10,-0.062697
64936,03/31/2021,D,25746U10,0.121048
64936,04/30/2021,D,25746U10,0.051869
64936,05/28/2021,D,25746U10,-0.047059
64936,06/30/2021,D,25746U10,-0.025479
64936,07/30/2021,D,25746U10,0.01767
64936,08/31/2021,D,25746U10,0.039669
64936,09/30/2021,D,25746U10,-0.053828
64936,10/29/2021,D,25746U10,0.039852
64936,11/30/2021,D,25746U10,-0.062294
64936,12/31/2021,D,25746U10,0.112219
64995,01/31/2011,KEY,49326710,0.00565
64995,02/28/2011,KEY,49326710,0.02809
64995,03/31/2011,KEY,49326710,-0.028446
64995,04/29/2011,KEY,49326710,-0.023649
64995,05/31/2011,KEY,49326710,-0.019608
64995,06/30/2011,KEY,49326710,-0.016529
64995,07/29/2011,KEY,49326710,-0.034814
64995,08/31/2011,KEY,49326710,-0.170398
64995,09/30/2011,KEY,49326710,-0.106928
64995,10/31/2011,KEY,49326710,0.190557
64995,11/30/2011,KEY,49326710,0.036827
64995,12/30/2011,KEY,49326710,0.05487
64995,01/31/2012,KEY,49326710,0.010403
64995,02/29/2012,KEY,49326710,0.046332
64995,03/30/2012,KEY,49326710,0.049383
64995,04/30/2012,KEY,49326710,-0.054118
64995,05/31/2012,KEY,49326710,-0.060945
64995,06/29/2012,KEY,49326710,0.032
64995,07/31/2012,KEY,49326710,0.031008
64995,08/31/2012,KEY,49326710,0.062657
64995,09/28/2012,KEY,49326710,0.036773
64995,10/31/2012,KEY,49326710,-0.036613
64995,11/30/2012,KEY,49326710,-0.034442
64995,12/31/2012,KEY,49326710,0.042079
64995,01/31/2013,KEY,49326710,0.116389
64995,02/28/2013,KEY,49326710,-0.001064
64995,03/28/2013,KEY,49326710,0.066028
64995,04/30/2013,KEY,49326710,0.001004
64995,05/31/2013,KEY,49326710,0.08676
64995,06/28/2013,KEY,49326710,0.024119
64995,07/31/2013,KEY,49326710,0.112319
64995,08/30/2013,KEY,49326710,-0.045195
64995,09/30/2013,KEY,49326710,-0.023136
64995,10/31/2013,KEY,49326710,0.099561
64995,11/29/2013,KEY,49326710,0.02154
64995,12/31/2013,KEY,49326710,0.052549
64995,01/31/2014,KEY,49326710,-0.04918
64995,02/28/2014,KEY,49326710,0.036442
64995,03/31/2014,KEY,49326710,0.081245
64995,04/30/2014,KEY,49326710,-0.042135
64995,05/30/2014,KEY,49326710,0.008431
64995,06/30/2014,KEY,49326710,0.046749
64995,07/31/2014,KEY,49326710,-0.055129
64995,08/29/2014,KEY,49326710,0.00997
64995,09/30/2014,KEY,49326710,-0.020573
64995,10/31/2014,KEY,49326710,-0.009752
64995,11/28/2014,KEY,49326710,0.027652
64995,12/31/2014,KEY,49326710,0.02963
64995,01/30/2015,KEY,49326710,-0.065468
64995,02/27/2015,KEY,49326710,0.077367
64995,03/31/2015,KEY,49326710,0.016511
64995,04/30/2015,KEY,49326710,0.02048
64995,05/29/2015,KEY,49326710,0.014187
64995,06/30/2015,KEY,49326710,0.030178
64995,07/31/2015,KEY,49326710,-0.011984
64995,08/31/2015,KEY,49326710,-0.06907
64995,09/30/2015,KEY,49326710,-0.05313
64995,10/30/2015,KEY,49326710,-0.04535
64995,11/30/2015,KEY,49326710,0.061594
64995,12/31/2015,KEY,49326710,0.006102
64995,01/29/2016,KEY,49326710,-0.153904
64995,02/29/2016,KEY,49326710,-0.047939
64995,03/31/2016,KEY,49326710,0.046445
64995,04/29/2016,KEY,49326710,0.113225
64995,05/31/2016,KEY,49326710,0.050041
64995,06/30/2016,KEY,49326710,-0.138065
64995,07/29/2016,KEY,49326710,0.066516
64995,08/31/2016,KEY,49326710,0.073504
64995,09/30/2016,KEY,49326710,-0.031051
64995,10/31/2016,KEY,49326710,0.16023
64995,11/30/2016,KEY,49326710,0.23194
64995,12/30/2016,KEY,49326710,0.055459
64995,01/31/2017,KEY,49326710,-0.01642
64995,02/28/2017,KEY,49326710,0.049249
64995,03/31/2017,KEY,49326710,-0.052744
64995,04/28/2017,KEY,49326710,0.025872
64995,05/31/2017,KEY,49326710,-0.037007
64995,06/30/2017,KEY,49326710,0.072696
64995,07/31/2017,KEY,49326710,-0.037353
64995,08/31/2017,KEY,49326710,-0.040743
64995,09/29/2017,KEY,49326710,0.09355
64995,10/31/2017,KEY,49326710,-0.030287
64995,11/30/2017,KEY,49326710,0.045753
64995,12/29/2017,KEY,49326710,0.062698
64995,01/31/2018,KEY,49326710,0.060982
64995,02/28/2018,KEY,49326710,-0.00771
64995,03/29/2018,KEY,49326710,-0.074775
64995,04/30/2018,KEY,49326710,0.018926
64995,05/31/2018,KEY,49326710,-0.018072
64995,06/29/2018,KEY,49326710,0.005144
64995,07/31/2018,KEY,49326710,0.068066
64995,08/31/2018,KEY,49326710,0.017729
64995,09/28/2018,KEY,49326710,-0.056004
64995,10/31/2018,KEY,49326710,-0.086978
64995,11/30/2018,KEY,49326710,0.019273
64995,12/31/2018,KEY,49326710,-0.194111
64995,01/31/2019,KEY,49326710,0.114344
64995,02/28/2019,KEY,49326710,0.072253
64995,03/29/2019,KEY,49326710,-0.098528
64995,04/30/2019,KEY,49326710,0.114286
64995,05/31/2019,KEY,49326710,-0.080342
64995,06/28/2019,KEY,49326710,0.111459
64995,07/31/2019,KEY,49326710,0.03493
64995,08/30/2019,KEY,49326710,-0.086282
64995,09/30/2019,KEY,49326710,0.074699
64995,10/31/2019,KEY,49326710,0.007287
64995,11/29/2019,KEY,49326710,0.079021
64995,12/31/2019,KEY,49326710,0.053378
64995,01/31/2020,KEY,49326710,-0.075593
64995,02/28/2020,KEY,49326710,-0.126136
64995,03/31/2020,KEY,49326710,-0.354434
64995,04/30/2020,KEY,49326710,0.123433
64995,05/29/2020,KEY,49326710,0.017167
64995,06/30/2020,KEY,49326710,0.04346
64995,07/31/2020,KEY,49326710,-0.013957
64995,08/31/2020,KEY,49326710,0.041216
64995,09/30/2020,KEY,49326710,-0.031656
64995,10/30/2020,KEY,49326710,0.088013
64995,11/30/2020,KEY,49326710,0.205316
64995,12/31/2020,KEY,49326710,0.061449
64995,01/29/2021,KEY,49326710,0.027422
64995,02/26/2021,KEY,49326710,0.194543
64995,03/31/2021,KEY,49326710,0.001241
64995,04/30/2021,KEY,49326710,0.089089
64995,05/28/2021,KEY,49326710,0.067325
64995,06/30/2021,KEY,49326710,-0.103733
64995,07/30/2021,KEY,49326710,-0.047942
64995,08/31/2021,KEY,49326710,0.042981
64995,09/30/2021,KEY,49326710,0.063976
64995,10/29/2021,KEY,49326710,0.076318
64995,11/30/2021,KEY,49326710,-0.027288
64995,12/31/2021,KEY,49326710,0.030749
65402,01/31/2011,AOS,83186520,0.127889
65402,02/28/2011,AOS,83186520,-0.056295
65402,03/31/2011,AOS,83186520,0.097525
65402,04/29/2011,AOS,83186520,-0.005187
65402,05/31/2011,AOS,83186520,-0.056857
65402,06/30/2011,AOS,83186520,0.020014
65402,07/29/2011,AOS,83186520,-0.015839
65402,08/31/2011,AOS,83186520,-0.052568
65402,09/30/2011,AOS,83186520,-0.18478
65402,10/31/2011,AOS,83186520,0.165158
65402,11/30/2011,AOS,83186520,0.056512
65402,12/30/2011,AOS,83186520,0.021905
65402,01/31/2012,AOS,83186520,0.062812
65402,02/29/2012,AOS,83186520,0.063089
65402,03/30/2012,AOS,83186520,-0.00465
65402,04/30/2012,AOS,83186520,0.062514
65402,05/31/2012,AOS,83186520,-0.030252
65402,06/29/2012,AOS,83186520,0.059142
65402,07/31/2012,AOS,83186520,0.014931
65402,08/31/2012,AOS,83186520,0.107042
65402,09/28/2012,AOS,83186520,0.051727
65402,10/31/2012,AOS,83186520,0.059611
65402,11/30/2012,AOS,83186520,0.035873
65402,12/31/2012,AOS,83186520,0.001906
65402,01/31/2013,AOS,83186520,0.101633
65402,02/28/2013,AOS,83186520,0.032477
65402,03/28/2013,AOS,83186520,0.02852
65402,04/30/2013,AOS,83186520,0.028544
65402,05/31/2013,AOS,83186520,0.039374
65402,06/28/2013,AOS,83186520,-0.07449
65402,07/31/2013,AOS,83186520,0.142227
65402,08/30/2013,AOS,83186520,0.017667
65402,09/30/2013,AOS,83186520,0.074911
65402,10/31/2013,AOS,83186520,0.145354
65402,11/29/2013,AOS,83186520,0.048403
65402,12/31/2013,AOS,83186520,-0.003878
65402,01/31/2014,AOS,83186520,-0.124583
65402,02/28/2014,AOS,83186520,0.055697
65402,03/31/2014,AOS,83186520,-0.074044
65402,04/30/2014,AOS,83186520,0.019339
65402,05/30/2014,AOS,83186520,0.056031
65402,06/30/2014,AOS,83186520,0.00405
65402,07/31/2014,AOS,83186520,-0.055063
65402,08/29/2014,AOS,83186520,0.050964
65402,09/30/2014,AOS,83186520,-0.036675
65402,10/31/2014,AOS,83186520,0.131557
65402,11/28/2014,AOS,83186520,0.010872
65402,12/31/2014,AOS,83186520,0.045986
65402,01/30/2015,AOS,83186520,0.053182
65402,02/27/2015,AOS,83186520,0.064131
65402,03/31/2015,AOS,83186520,0.041726
65402,04/30/2015,AOS,83186520,-0.023911
65402,05/29/2015,AOS,83186520,0.117058
65402,06/30/2015,AOS,83186520,0.008406
65402,07/31/2015,AOS,83186520,0.000417
65402,08/31/2015,AOS,83186520,-0.101782
65402,09/30/2015,AOS,83186520,0.010541
65402,10/30/2015,AOS,83186520,0.181316
65402,11/30/2015,AOS,83186520,0.038271
65402,12/31/2015,AOS,83186520,-0.039493
65402,01/29/2016,AOS,83186520,-0.088239
65402,02/29/2016,AOS,83186520,0.011024
65402,03/31/2016,AOS,83186520,0.084257
65402,04/29/2016,AOS,83186520,0.01507
65402,05/31/2016,AOS,83186520,0.065786
65402,06/30/2016,AOS,83186520,0.070595
65402,07/29/2016,AOS,83186520,0.056974
65402,08/31/2016,AOS,83186520,0.038648
65402,09/30/2016,AOS,83186520,0.023943
65402,10/31/2016,AOS,83186520,-0.083106
65402,11/30/2016,AOS,83186520,0.0766
65402,12/30/2016,AOS,83186520,-0.026321
65402,01/31/2017,AOS,83186520,0.032524
65402,02/28/2017,AOS,83186520,0.033026
65402,03/31/2017,AOS,83186520,0.015886
65402,04/28/2017,AOS,83186520,0.055903
65402,05/31/2017,AOS,83186520,0.018374
65402,06/30/2017,AOS,83186520,0.026608
65402,07/31/2017,AOS,83186520,-0.046867
65402,08/31/2017,AOS,83186520,0.039963
65402,09/29/2017,AOS,83186520,0.067158
65402,10/31/2017,AOS,83186520,-0.001514
65402,11/30/2017,AOS,83186520,0.071284
65402,12/29/2017,AOS,83186520,-0.033743
65402,01/31/2018,AOS,83186520,0.092689
65402,02/28/2018,AOS,83186520,-0.038784
65402,03/29/2018,AOS,83186520,-0.009347
65402,04/30/2018,AOS,83186520,-0.032395
65402,05/31/2018,AOS,83186520,0.028036
65402,06/29/2018,AOS,83186520,-0.062153
65402,07/31/2018,AOS,83186520,0.009467
65402,08/31/2018,AOS,83186520,-0.024357
65402,09/28/2018,AOS,83186520,-0.081095
65402,10/31/2018,AOS,83186520,-0.142777
65402,11/30/2018,AOS,83186520,0.040633
65402,12/31/2018,AOS,83186520,-0.098776
65402,01/31/2019,AOS,83186520,0.125995
65402,02/28/2019,AOS,83186520,0.08504
65402,03/29/2019,AOS,83186520,0.026767
65402,04/30/2019,AOS,83186520,-0.00994
65402,05/31/2019,AOS,83186520,-0.229599
65402,06/28/2019,AOS,83186520,0.164444
65402,07/31/2019,AOS,83186520,-0.031595
65402,08/30/2019,AOS,83186520,0.023542
65402,09/30/2019,AOS,83186520,0.02558
65402,10/31/2019,AOS,83186520,0.046322
65402,11/29/2019,AOS,83186520,-0.025765
65402,12/31/2019,AOS,83186520,-0.015703
65402,01/31/2020,AOS,83186520,-0.098867
65402,02/28/2020,AOS,83186520,-0.073554
65402,03/31/2020,AOS,83186520,-0.043995
65402,04/30/2020,AOS,83186520,0.127215
65402,05/29/2020,AOS,83186520,0.120812
65402,06/30/2020,AOS,83186520,-0.008
65402,07/31/2020,AOS,83186520,0.02674
65402,08/31/2020,AOS,83186520,0.017241
65402,09/30/2020,AOS,83186520,0.078211
65402,10/30/2020,AOS,83186520,-0.016098
65402,11/30/2020,AOS,83186520,0.089379
65402,12/31/2020,AOS,83186520,-0.026461
65402,01/29/2021,AOS,83186520,-0.004743
65402,02/26/2021,AOS,83186520,0.09337
65402,03/31/2021,AOS,83186520,0.138791
65402,04/30/2021,AOS,83186520,0.005916
65402,05/28/2021,AOS,83186520,0.049004
65402,06/30/2021,AOS,83186520,0.01393
65402,07/30/2021,AOS,83186520,-0.0204
65402,08/31/2021,AOS,83186520,0.033983
65402,09/30/2021,AOS,83186520,-0.160204
65402,10/29/2021,AOS,83186520,0.201081
65402,11/30/2021,AOS,83186520,0.081839
65402,12/31/2021,AOS,83186520,0.086021
65541,01/31/2011,COO,21664840,0.018282
65541,02/28/2011,COO,21664840,0.07813
65541,03/31/2011,COO,21664840,0.123423
65541,04/29/2011,COO,21664840,0.078474
65541,05/31/2011,COO,21664840,0.000134
65541,06/30/2011,COO,21664840,0.057803
65541,07/29/2011,COO,21664840,-0.034326
65541,08/31/2011,COO,21664840,-0.01595
65541,09/30/2011,COO,21664840,0.051548
65541,10/31/2011,COO,21664840,-0.124447
65541,11/30/2011,COO,21664840,-0.116017
65541,12/30/2011,COO,21664840,0.151159
65541,01/31/2012,COO,21664840,0.023398
65541,02/29/2012,COO,21664840,0.101747
65541,03/30/2012,COO,21664840,0.028057
65541,04/30/2012,COO,21664840,0.07906
65541,05/31/2012,COO,21664840,-0.033912
65541,06/29/2012,COO,21664840,-0.06363
65541,07/31/2012,COO,21664840,-0.056043
65541,08/31/2012,COO,21664840,0.114138
65541,09/28/2012,COO,21664840,0.126535
65541,10/31/2012,COO,21664840,0.016092
65541,11/30/2012,COO,21664840,-0.010836
65541,12/31/2012,COO,21664840,-0.025911
65541,01/31/2013,COO,21664840,0.096237
65541,02/28/2013,COO,21664840,0.046473
65541,03/28/2013,COO,21664840,0.01716
65541,04/30/2013,COO,21664840,0.023359
65541,05/31/2013,COO,21664840,0.023641
65541,06/28/2013,COO,21664840,0.053447
65541,07/31/2013,COO,21664840,0.069971
65541,08/30/2013,COO,21664840,0.025599
65541,09/30/2013,COO,21664840,-0.007044
65541,10/31/2013,COO,21664840,-0.003701
65541,11/29/2013,COO,21664840,0.019581
65541,12/31/2013,COO,21664840,-0.059967
65541,01/31/2014,COO,21664840,0.003795
65541,02/28/2014,COO,21664840,0.031622
65541,03/31/2014,COO,21664840,0.071367
65541,04/30/2014,COO,21664840,-0.039677
65541,05/30/2014,COO,21664840,-0.021909
65541,06/30/2014,COO,21664840,0.050457
65541,07/31/2014,COO,21664840,0.187265
65541,08/29/2014,COO,21664840,0.013364
65541,09/30/2014,COO,21664840,-0.044654
65541,10/31/2014,COO,21664840,0.052327
65541,11/28/2014,COO,21664840,0.030506
65541,12/31/2014,COO,21664840,-0.04032
65541,01/30/2015,COO,21664840,-0.027207
65541,02/27/2015,COO,21664840,0.040089
65541,03/31/2015,COO,21664840,0.143014
65541,04/30/2015,COO,21664840,-0.049888
65541,05/29/2015,COO,21664840,0.020778
65541,06/30/2015,COO,21664840,-0.020906
65541,07/31/2015,COO,21664840,-0.005282
65541,08/31/2015,COO,21664840,-0.082373
65541,09/30/2015,COO,21664840,-0.083487
65541,10/30/2015,COO,21664840,0.023512
65541,11/30/2015,COO,21664840,-0.040102
65541,12/31/2015,COO,21664840,-0.082393
65541,01/29/2016,COO,21664840,-0.022504
65541,02/29/2016,COO,21664840,0.09005
65541,03/31/2016,COO,21664840,0.077015
65541,04/29/2016,COO,21664840,-0.00578
65541,05/31/2016,COO,21664840,0.063562
65541,06/30/2016,COO,21664840,0.053805
65541,07/29/2016,COO,21664840,0.063706
65541,08/31/2016,COO,21664840,0.018907
65541,09/30/2016,COO,21664840,-0.035822
65541,10/31/2016,COO,21664840,-0.017963
65541,11/30/2016,COO,21664840,-0.06561
65541,12/30/2016,COO,21664840,0.063469
65541,01/31/2017,COO,21664840,0.055508
65541,02/28/2017,COO,21664840,0.078706
65541,03/31/2017,COO,21664840,0.003766
65541,04/28/2017,COO,21664840,0.002201
65541,05/31/2017,COO,21664840,0.091948
65541,06/30/2017,COO,21664840,0.094491
65541,07/31/2017,COO,21664840,0.018712
65541,08/31/2017,COO,21664840,0.02854
65541,09/29/2017,COO,21664840,-0.054698
65541,10/31/2017,COO,21664840,0.013285
65541,11/30/2017,COO,21664840,0.003829
65541,12/29/2017,COO,21664840,-0.096608
65541,01/31/2018,COO,21664840,0.123095
65541,02/28/2018,COO,21664840,-0.057833
65541,03/29/2018,COO,21664840,-0.007418
65541,04/30/2018,COO,21664840,-0.000437
65541,05/31/2018,COO,21664840,-0.010494
65541,06/29/2018,COO,21664840,0.040387
65541,07/31/2018,COO,21664840,0.106519
65541,08/31/2018,COO,21664840,-0.018119
65541,09/28/2018,COO,21664840,0.083548
65541,10/31/2018,COO,21664840,-0.067978
65541,11/30/2018,COO,21664840,0.079439
65541,12/31/2018,COO,21664840,-0.087257
65541,01/31/2019,COO,21664840,0.095442
65541,02/28/2019,COO,21664840,0.025936
65541,03/29/2019,COO,21664840,0.035596
65541,04/30/2019,COO,21664840,-0.021103
65541,05/31/2019,COO,21664840,0.027145
65541,06/28/2019,COO,21664840,0.131301
65541,07/31/2019,COO,21664840,0.001603
65541,08/30/2019,COO,21664840,-0.08195
65541,09/30/2019,COO,21664840,-0.041162
65541,10/31/2019,COO,21664840,-0.020202
65541,11/29/2019,COO,21664840,0.075911
65541,12/31/2019,COO,21664840,0.026191
65541,01/31/2020,COO,21664840,0.079772
65541,02/28/2020,COO,21664840,-0.064343
65541,03/31/2020,COO,21664840,-0.150661
65541,04/30/2020,COO,21664840,0.040012
65541,05/29/2020,COO,21664840,0.105616
65541,06/30/2020,COO,21664840,-0.10518
65541,07/31/2020,COO,21664840,-0.002397
65541,08/31/2020,COO,21664840,0.111158
65541,09/30/2020,COO,21664840,0.072333
65541,10/30/2020,COO,21664840,-0.053601
65541,11/30/2020,COO,21664840,0.050682
65541,12/31/2020,COO,21664840,0.083826
65541,01/29/2021,COO,21664840,0.002064
65541,02/26/2021,COO,21664840,0.06068
65541,03/31/2021,COO,21664840,-0.005283
65541,04/30/2021,COO,21664840,0.069775
65541,05/28/2021,COO,21664840,-0.042444
65541,06/30/2021,COO,21664840,0.007167
65541,07/30/2021,COO,21664840,0.064426
65541,08/31/2021,COO,21664840,0.068616
65541,09/30/2021,COO,21664840,-0.08298
65541,10/29/2021,COO,21664840,0.008734
65541,11/30/2021,COO,21664840,-0.097021
65541,12/31/2021,COO,21664840,0.112811
65875,01/31/2011,VZ,92343V10,0.009153
65875,02/28/2011,VZ,92343V10,0.036496
65875,03/31/2011,VZ,92343V10,0.043879
65875,04/29/2011,VZ,92343V10,-0.007071
65875,05/31/2011,VZ,92343V10,-0.022499
65875,06/30/2011,VZ,92343V10,0.008123
65875,07/29/2011,VZ,92343V10,-0.039014
65875,08/31/2011,VZ,92343V10,0.024795
65875,09/30/2011,VZ,92343V10,0.017558
65875,10/31/2011,VZ,92343V10,0.018478
65875,11/30/2011,VZ,92343V10,0.020281
65875,12/30/2011,VZ,92343V10,0.063345
65875,01/31/2012,VZ,92343V10,-0.048853
65875,02/29/2012,VZ,92343V10,0.011949
65875,03/30/2012,VZ,92343V10,0.003149
65875,04/30/2012,VZ,92343V10,0.069317
65875,05/31/2012,VZ,92343V10,0.031204
65875,06/29/2012,VZ,92343V10,0.067243
65875,07/31/2012,VZ,92343V10,0.027003
65875,08/31/2012,VZ,92343V10,-0.048737
65875,09/28/2012,VZ,92343V10,0.061248
65875,10/31/2012,VZ,92343V10,-0.009107
65875,11/30/2012,VZ,92343V10,-0.011649
65875,12/31/2012,VZ,92343V10,-0.019266
65875,01/31/2013,VZ,92343V10,0.01976
65875,02/28/2013,VZ,92343V10,0.066957
65875,03/28/2013,VZ,92343V10,0.056308
65875,04/30/2013,VZ,92343V10,0.107324
65875,05/31/2013,VZ,92343V10,-0.100723
65875,06/28/2013,VZ,92343V10,0.038366
65875,07/31/2013,VZ,92343V10,-0.006853
65875,08/30/2013,VZ,92343V10,-0.042441
65875,09/30/2013,VZ,92343V10,-0.01488
65875,10/31/2013,VZ,92343V10,0.093519
65875,11/29/2013,VZ,92343V10,-0.01762
